STATE,COUNTY,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
Utah,Wasatch County,37858,19450,18408,18352,17373,164,136,147,117,359,349,68,29,360,404,18689,17742,264,235,302,287,464,482,96,70,16368,15676,15578,14912,101,84,56,38,327,326,56,22,250,294,15809,15179,171,154,147,140,416,437,79,61,3082,2732,2774,2461,63,52,91,79,32,23,12,7,110,110,2880,2563,93,81,155,147,48,45,17,9
Utah,Washington County,207943,103445,104498,95412,96685,1272,826,1696,1860,1155,1611,1021,914,2889,2602,98016,99058,2013,1466,2609,2722,2196,2568,1754,1525,89768,91482,83672,85367,882,573,939,1056,983,1495,881,817,2411,2174,85838,87352,1509,1096,1575,1657,1915,2365,1557,1394,13677,13016,11740,11318,390,253,757,804,172,116,140,97,478,428,12178,11706,504,370,1034,1065,281,203,197,131
Utah,Wayne County,2608,1314,1294,1234,1230,11,5,14,12,16,21,4,2,35,24,1268,1253,28,10,24,24,23,27,6,4,1251,1224,1182,1171,10,5,8,5,13,19,4,2,34,22,1215,1192,26,10,18,15,20,25,6,4,63,70,52,59,1,0,6,7,3,2,0,0,1,2,53,61,2,0,6,9,3,2,0,0
Utah,Weber County,276118,139912,136206,127487,124282,3006,2191,2009,2048,2230,2886,763,583,4417,4216,131665,128309,4348,3392,3376,3423,4036,4636,1372,1133,111597,109391,102764,100747,2303,1530,725,854,1885,2585,646,470,3274,3205,105852,103799,3284,2448,1498,1673,3425,4094,1153,944,28315,26815,24723,23535,703,661,1284,1194,345,301,117,113,1143,1011,25813,24510,1064,944,1878,1750,611,542,219,189
Vermont,Addison County,38047,19091,18956,17824,17796,442,196,77,52,360,450,7,9,381,453,18186,18230,575,355,199,209,522,646,39,41,18404,18332,17247,17264,400,175,54,43,352,438,7,7,344,405,17577,17654,517,307,154,178,506,622,35,38,687,624,577,532,42,21,23,9,8,12,0,2,37,48,609,576,58,48,45,31,16,24,4,3
Vermont,Bennington County,37039,18238,18801,17201,17841,349,223,89,59,269,332,11,6,319,340,17516,18171,483,368,213,203,343,410,21,14,17721,18243,16797,17391,316,186,51,39,263,326,8,2,286,299,17079,17682,431,307,160,164,334,399,18,10,517,558,404,450,33,37,38,20,6,6,3,4,33,41,437,489,52,61,53,39,9,11,3,4
Vermont,Caledonia County,30535,15284,15251,14522,14573,203,121,84,71,186,185,1,4,288,297,14804,14862,299,228,232,229,237,235,15,12,14914,14934,14234,14310,158,102,74,63,182,182,1,4,265,273,14493,14577,244,196,214,208,229,228,13,12,370,317,288,263,45,19,10,8,4,3,0,0,23,24,311,285,55,32,18,21,8,7,2,0
Vermont,Chittenden County,170851,83592,87259,73512,77229,2951,2449,204,229,4474,5000,33,32,2418,2320,75849,79489,3916,3319,900,963,5427,5877,100,97,81177,84714,71514,75128,2838,2325,136,159,4432,4960,26,21,2231,2121,73684,77203,3691,3090,753,803,5343,5799,87,77,2415,2545,1998,2101,113,124,68,70,42,40,7,11,187,199,2165,2286,225,229,147,160,84,78,13,20
Vermont,Essex County,6037,3082,2955,2949,2816,36,12,19,20,17,34,0,0,61,73,3008,2889,54,40,55,56,28,45,2,2,3045,2882,2919,2760,31,7,19,17,17,32,0,0,59,66,2976,2826,48,31,53,49,28,43,2,2,37,73,30,56,5,5,0,3,0,2,0,0,2,7,32,63,6,9,2,7,0,2,0,0
Vermont,Franklin County,51066,25606,25460,24166,24122,254,224,225,246,267,235,9,8,685,625,24835,24737,470,414,613,601,372,331,28,16,25043,24920,23697,23667,239,191,200,231,261,223,8,6,638,602,24324,24261,430,368,562,576,360,315,25,14,563,540,469,455,15,33,25,15,6,12,1,2,47,23,511,476,40,46,51,25,12,16,3,2
Vermont,Grand Isle County,7528,3858,3670,3598,3442,44,23,65,43,17,37,2,4,132,121,3724,3562,80,58,144,112,44,54,8,10,3755,3587,3520,3370,39,21,60,37,17,37,0,4,119,118,3634,3487,72,56,128,104,43,53,5,10,103,83,78,72,5,2,5,6,0,0,2,0,13,3,90,75,8,2,16,8,1,1,3,0
Vermont,Lamoille County,26248,13227,13021,12568,12414,239,169,56,48,134,137,10,7,220,246,12779,12657,322,248,167,177,173,181,20,19,12893,12663,12295,12093,225,154,44,39,121,134,6,5,202,238,12492,12329,299,231,146,166,156,176,14,13,334,358,273,321,14,15,12,9,13,3,4,2,18,8,287,328,23,17,21,11,17,5,6,6
Vermont,Orange County,30050,15095,14955,14567,14407,147,112,63,73,80,103,3,4,235,256,14801,14659,232,182,184,214,117,142,9,19,14795,14653,14304,14140,140,107,55,64,74,99,3,3,219,240,14523,14376,214,170,169,196,109,137,9,18,300,302,263,267,7,5,8,9,6,4,0,1,16,16,278,283,18,12,15,18,8,5,0,1
Vermont,Orleans County,27726,14061,13665,13406,13086,183,128,95,89,72,89,6,2,299,271,13698,13351,286,207,238,229,128,148,23,13,13740,13390,13130,12853,163,112,89,83,69,86,6,2,283,254,13407,13103,257,184,223,212,123,144,23,12,321,275,276,233,20,16,6,6,3,3,0,0,16,17,291,248,29,23,15,17,5,4,0,1
Vermont,Rutland County,60198,29938,30260,28766,29056,325,263,86,106,178,302,13,9,570,524,29316,29564,562,463,339,332,283,419,31,27,29161,29573,28147,28513,286,239,55,63,171,290,10,5,492,463,28627,28964,471,403,276,264,265,397,26,21,777,687,619,543,39,24,31,43,7,12,3,4,78,61,689,600,91,60,63,68,18,22,5,6
Vermont,Washington County,59844,29752,30092,28301,28593,406,276,105,95,285,392,15,6,640,730,28918,29304,640,507,380,416,449,603,31,28,28893,29227,27574,27869,360,226,77,70,279,382,11,6,592,674,28148,28528,561,430,337,368,438,577,23,28,859,865,727,724,46,50,28,25,6,10,4,0,48,56,770,776,79,77,43,48,11,26,8,0
Vermont,Windham County,45627,22633,22994,21233,21676,536,295,76,74,259,434,19,11,510,504,21724,22173,739,489,306,300,363,543,43,23,21848,22283,20560,21077,504,258,58,61,254,429,13,8,459,450,21006,21521,671,417,263,265,354,534,35,19,785,711,673,599,32,37,18,13,5,5,6,3,51,54,718,652,68,72,43,35,9,9,8,4
Vermont,Windsor County,57697,28341,29356,26978,27988,390,281,97,82,297,460,9,13,570,532,27536,28509,555,435,375,342,447,610,27,25,27622,28680,26396,27417,342,250,68,55,291,453,7,11,518,494,26902,27903,482,386,323,297,433,595,21,23,719,676,582,571,48,31,29,27,6,7,2,2,52,38,634,606,73,49,52,45,14,15,6,2
Virginia,Accomack County,33411,16489,16922,11387,11623,4363,4655,237,134,169,171,33,30,300,309,11668,11904,4535,4850,343,226,212,221,41,38,14271,15225,9547,10170,4230,4544,51,57,149,155,23,18,271,281,9802,10425,4385,4727,141,137,190,200,30,25,2218,1697,1840,1453,133,111,186,77,20,16,10,12,29,28,1866,1479,150,123,202,89,22,21,11,13
Virginia,Albemarle County,117313,56393,60920,45549,48987,5303,5879,302,237,3446,3929,60,47,1733,1841,47170,50675,6159,6792,626,595,4175,4742,126,118,51678,56352,41572,45046,5065,5686,121,98,3362,3862,31,30,1527,1630,43004,46554,5805,6475,360,372,4045,4623,85,84,4715,4568,3977,3941,238,193,181,139,84,67,29,17,206,211,4166,4121,354,317,266,223,130,119,41,34
Virginia,Alleghany County,14632,7202,7430,6600,6877,377,311,25,38,33,37,6,7,161,160,6753,7024,491,422,61,77,55,59,7,13,7082,7291,6503,6770,367,297,19,29,33,37,6,6,154,152,6650,6910,475,405,53,63,55,58,7,12,120,139,97,107,10,14,6,9,0,0,0,1,7,8,103,114,16,17,8,14,0,1,0,1
Virginia,Amelia County,13716,6813,6903,5274,5322,1273,1337,51,36,34,56,2,6,179,146,5447,5449,1376,1431,110,78,60,87,5,14,6520,6599,5045,5085,1258,1314,27,23,30,39,1,0,159,138,5198,5205,1352,1402,75,63,56,69,3,7,293,304,229,237,15,23,24,13,4,17,1,6,20,8,249,244,24,29,35,15,4,18,2,7
Virginia,Amherst County,31650,15199,16451,11574,12708,2904,2988,138,163,84,110,6,9,493,473,12031,13130,3230,3306,237,268,189,226,30,25,14689,15957,11191,12329,2848,2939,117,145,81,103,6,8,446,433,11602,12713,3145,3230,199,242,182,212,27,23,510,494,383,379,56,49,21,18,3,7,0,1,47,40,429,417,85,76,38,26,7,14,3,2
Virginia,Appomattox County,16957,8396,8561,6688,6760,1421,1534,45,36,27,35,3,9,212,187,6887,6940,1582,1684,78,63,55,53,8,13,8144,8351,6482,6578,1407,1519,34,31,27,35,3,8,191,180,6662,6751,1552,1664,61,57,54,52,7,12,252,210,206,182,14,15,11,5,0,0,0,1,21,7,225,189,30,20,17,6,1,1,1,1
Virginia,Arlington County,239807,120585,119222,88808,84852,12683,12947,974,972,13178,15374,215,230,4727,4847,93198,89331,14165,14601,1962,2068,16140,18288,465,464,100820,99855,71659,68192,11887,12176,223,211,12939,15157,119,114,3993,4005,75378,71889,13075,13467,872,918,15607,17766,317,296,19765,19367,17149,16660,796,771,751,761,239,217,96,116,734,842,17820,17442,1090,1134,1090,1150,533,522,148,168
Virginia,Augusta County,78622,39952,38670,35976,36045,2723,1379,145,98,270,343,20,15,818,790,36750,36769,3199,1861,379,317,427,505,42,40,38020,37080,34447,34732,2595,1264,99,73,253,330,14,12,612,669,35029,35351,2961,1679,239,242,386,476,32,27,1932,1590,1529,1313,128,115,46,25,17,13,6,3,206,121,1721,1418,238,182,140,75,41,29,10,13
Virginia,Bath County,4071,2071,2000,1921,1888,97,52,10,9,10,12,0,0,33,39,1953,1922,117,80,18,17,17,18,0,3,2012,1953,1874,1846,87,48,9,8,9,12,0,0,33,39,1906,1880,107,76,17,16,16,18,0,3,59,47,47,42,10,4,1,1,1,0,0,0,0,0,47,42,10,4,1,1,1,0,0,0
Virginia,Bedford County,82182,40733,41449,36083,36845,2976,2939,185,175,581,704,14,18,894,768,36923,37547,3459,3387,388,373,834,913,46,43,39442,40239,35016,35855,2886,2866,136,138,561,675,12,15,831,690,35800,36486,3335,3268,311,304,803,877,41,35,1291,1210,1067,990,90,73,49,37,20,29,2,3,63,78,1123,1061,124,119,77,69,31,36,5,8
Virginia,Bland County,6186,3419,2767,3129,2673,217,40,6,5,22,15,1,0,44,34,3171,2705,234,62,23,12,33,21,2,2,3364,2737,3081,2649,216,36,6,5,22,15,1,0,38,32,3117,2679,231,56,21,12,31,21,2,2,55,30,48,24,1,4,0,0,0,0,0,0,6,2,54,26,3,6,2,0,2,0,0,0
Virginia,Botetourt County,34129,16874,17255,15737,16131,634,521,73,51,120,242,9,8,301,302,16015,16399,787,688,149,134,209,325,26,22,16415,16793,15361,15741,597,487,54,37,114,235,5,6,284,287,15624,15998,740,648,122,109,199,316,21,19,459,462,376,390,37,34,19,14,6,7,4,2,17,15,391,401,47,40,27,25,10,9,5,3
Virginia,Brunswick County,15750,8407,7343,3593,3339,4547,3742,33,38,96,82,6,4,132,138,3718,3463,4629,3834,66,67,121,109,8,11,8113,7133,3395,3213,4485,3682,21,29,93,81,3,1,116,127,3504,3328,4556,3768,48,53,118,107,5,7,294,210,198,126,62,60,12,9,3,1,3,3,16,11,214,135,73,66,18,14,3,2,3,4
Virginia,Buchanan County,18632,9677,8955,8780,8680,744,134,15,25,47,47,4,0,87,69,8865,8740,787,177,45,47,62,61,6,1,9548,8843,8679,8594,732,114,8,21,47,47,2,0,80,67,8758,8653,771,155,35,42,61,61,4,1,129,112,101,86,12,20,7,4,0,0,2,0,7,2,107,87,16,22,10,5,1,0,2,0
Virginia,Buckingham County,17115,9525,7590,5954,5119,3277,2192,45,33,44,38,4,1,201,207,6150,5302,3429,2366,72,62,67,60,10,10,9240,7395,5726,4970,3237,2158,42,33,39,37,2,0,194,197,5917,5145,3385,2325,66,59,59,58,8,8,285,195,228,149,40,34,3,0,5,1,2,1,7,10,233,157,44,41,6,3,8,2,2,2
Virginia,Campbell County,55342,26849,28493,21613,22932,4167,4339,89,107,293,363,25,14,662,738,22230,23600,4630,4858,202,266,415,497,55,43,25725,27536,20678,22153,4097,4259,74,91,267,355,6,14,603,664,21240,22753,4515,4725,169,226,385,481,36,40,1124,957,935,779,70,80,15,16,26,8,19,0,59,74,990,847,115,133,33,40,30,16,19,3
Virginia,Caroline County,33477,16692,16785,11139,11264,4506,4334,168,154,178,238,15,105,686,690,11750,11863,4965,4801,314,308,335,408,56,149,15197,15282,10022,10156,4319,4186,96,102,159,229,10,12,591,597,10550,10670,4716,4597,209,226,302,384,47,49,1495,1503,1117,1108,187,148,72,52,19,9,5,93,95,93,1200,1193,249,204,105,82,33,24,9,100
Virginia,Carroll County,29242,14610,14632,14091,14097,186,157,57,52,28,54,4,9,244,263,14315,14337,320,312,144,130,67,99,10,18,13836,14054,13452,13621,152,138,29,35,26,51,2,3,175,206,13613,13808,247,265,83,89,62,89,7,10,774,578,639,476,34,19,28,17,2,3,2,6,69,57,702,529,73,47,61,41,5,10,3,8
Virginia,Charles City County,6564,3274,3290,1593,1516,1356,1390,184,234,17,33,2,4,122,113,1700,1613,1420,1460,223,267,50,60,4,7,3202,3213,1550,1468,1345,1379,172,224,16,33,2,4,117,105,1652,1558,1407,1444,208,253,49,59,4,7,72,77,43,48,11,11,12,10,1,0,0,0,5,8,48,55,13,16,15,14,1,1,0,0
Virginia,Charlotte County,11258,5647,5611,4044,3931,1420,1522,39,33,8,22,4,5,132,98,4167,4021,1502,1582,74,64,34,38,5,6,5441,5479,3922,3839,1391,1510,25,24,8,22,0,0,95,84,4008,3918,1453,1563,44,47,30,35,1,1,206,132,122,92,29,12,14,9,0,0,4,5,37,14,159,103,49,19,30,17,4,3,4,5
Virginia,Chesterfield County,389793,188188,201605,125897,131198,46813,53904,1486,1391,7701,8377,313,286,5978,6449,131282,136944,50463,57939,2898,3059,9674,10434,518,517,163139,177438,105779,111965,44356,51338,422,457,7476,8155,127,129,4979,5394,110262,116757,47388,54711,1427,1678,9267,10007,293,305,25049,24167,20118,19233,2457,2566,1064,934,225,222,186,157,999,1055,21020,20187,3075,3228,1471,1381,407,427,225,212
Virginia,Clarke County,15598,7797,7801,7028,7026,361,329,70,59,134,152,10,9,194,226,7204,7226,467,465,124,109,182,217,19,22,6996,7145,6353,6456,326,310,23,37,114,138,8,9,172,195,6507,6630,421,428,68,72,159,196,16,20,801,656,675,570,35,19,47,22,20,14,2,0,22,31,697,596,46,37,56,37,23,21,3,2
Virginia,Craig County,4829,2418,2411,2339,2336,25,10,13,12,10,18,0,0,31,35,2365,2368,42,33,25,22,17,24,0,0,2377,2376,2309,2310,21,9,7,9,10,18,0,0,30,30,2334,2337,38,30,18,16,17,24,0,0,41,35,30,26,4,1,6,3,0,0,0,0,1,5,31,31,4,3,7,6,0,0,0,0
Virginia,Culpeper County,56125,28108,28017,22117,22475,4074,3629,294,269,566,582,44,47,1013,1015,23057,23408,4744,4321,465,437,804,815,79,92,23178,23344,18003,18548,3703,3315,87,90,498,521,10,8,877,862,18817,19343,4279,3900,214,215,724,733,43,43,4930,4673,4114,3927,371,314,207,179,68,61,34,39,136,153,4240,4065,465,421,251,222,80,82,36,49
Virginia,Cumberland County,10062,4840,5222,3304,3478,1326,1540,45,29,29,33,0,2,136,140,3426,3605,1417,1637,81,61,51,54,4,10,4673,5057,3185,3364,1308,1513,28,21,29,33,0,0,123,126,3295,3479,1389,1602,61,47,49,52,4,7,167,165,119,114,18,27,17,8,0,0,0,2,13,14,131,126,28,35,20,14,2,2,0,3
Virginia,Dickenson County,13411,6864,6547,6714,6399,52,45,20,13,16,17,0,4,62,69,6773,6463,81,93,43,27,28,26,1,8,6802,6493,6665,6359,52,41,14,10,15,17,0,0,56,66,6719,6420,76,88,37,24,26,25,0,3,62,54,49,40,0,4,6,3,1,0,0,4,6,3,54,43,5,5,6,3,2,1,1,5
Virginia,Dinwiddie County,28576,14103,14473,9381,9335,4189,4552,79,71,105,165,16,10,333,340,9677,9626,4396,4774,155,158,180,235,38,34,13336,13839,8799,8889,4083,4441,54,55,101,160,8,9,291,285,9057,9132,4264,4628,114,123,171,224,29,29,767,634,582,446,106,111,25,16,4,5,8,1,42,55,620,494,132,146,41,35,9,11,9,5
Virginia,Essex County,10683,5136,5547,2985,3141,1815,2062,62,57,43,69,18,7,213,211,3182,3327,1941,2202,118,108,85,110,26,18,4829,5313,2795,2996,1776,2035,26,38,43,69,2,1,187,174,2967,3148,1893,2150,69,76,81,105,8,11,307,234,190,145,39,27,36,19,0,0,16,6,26,37,215,179,48,52,49,32,4,5,18,7
Virginia,Fairfax County,1160925,579282,581643,368300,358685,63964,65217,3896,3302,117163,128714,730,657,25229,25068,391853,381962,71588,73201,7832,7484,133667,144718,1770,1776,473070,479092,275749,269375,59039,60153,758,693,115497,127085,209,230,21818,21556,296116,289394,65233,66662,3489,3620,130492,141548,1065,1112,106212,102551,92551,89310,4925,5064,3138,2609,1666,1629,521,427,3411,3512,95737,92568,6355,6539,4343,3864,3175,3170,705,664
Virginia,Fauquier County,75865,37789,38076,32551,32735,2925,2843,296,231,722,933,45,51,1250,1283,33685,33903,3664,3616,562,519,1064,1276,107,108,32539,32872,27997,28180,2686,2595,106,107,674,870,18,32,1058,1088,28959,29169,3307,3257,297,319,997,1180,70,79,5250,5204,4554,4555,239,248,190,124,48,63,27,19,192,195,4726,4734,357,359,265,200,67,96,37,29
Virginia,Floyd County,15658,7822,7836,7419,7451,183,149,15,25,52,39,2,4,151,168,7554,7595,268,251,62,79,83,70,9,15,7579,7608,7204,7259,172,137,13,20,52,38,2,4,136,150,7324,7387,246,227,57,65,82,68,9,14,243,228,215,192,11,12,2,5,0,1,0,0,15,18,230,208,22,24,5,14,1,2,0,1
Virginia,Fluvanna County,28746,13406,15340,10959,12159,1818,2421,81,72,105,192,13,16,430,480,11338,12585,2105,2743,174,173,199,299,33,40,12688,14623,10385,11584,1764,2375,46,34,97,183,12,12,384,435,10726,11967,2020,2670,122,122,187,283,30,32,718,717,574,575,54,46,35,38,8,9,1,4,46,45,612,618,85,73,52,51,12,16,3,8
Virginia,Franklin County,55637,27722,27915,24535,24892,2275,2170,167,144,160,184,21,14,564,511,25050,25355,2664,2532,281,257,257,261,42,36,26509,26862,23555,24042,2217,2124,84,79,157,178,10,7,486,432,24002,24431,2557,2432,169,168,247,247,27,24,1213,1053,980,850,58,46,83,65,3,6,11,7,78,79,1048,924,107,100,112,89,10,14,15,12
Virginia,Frederick County,98109,49049,49060,42954,43532,2963,2336,590,449,1128,1384,66,58,1348,1301,44199,44726,3823,3189,848,722,1471,1698,119,116,42056,42414,37078,37802,2626,2069,115,102,1045,1312,22,39,1170,1090,38165,38806,3370,2780,308,302,1368,1589,70,84,6993,6646,5876,5730,337,267,475,347,83,72,44,19,178,211,6034,5920,453,409,540,420,103,109,49,32
Virginia,Giles County,16533,8226,8307,7861,7982,162,134,30,22,43,53,4,0,126,116,7976,8084,233,211,67,58,71,72,11,2,8055,8150,7708,7845,157,128,20,13,42,53,4,0,124,111,7821,7943,226,203,57,47,70,70,11,2,171,157,153,137,5,6,10,9,1,0,0,0,2,5,155,141,7,8,10,11,1,2,0,0
Virginia,Gloucester County,40154,19965,20189,17426,17650,1596,1642,131,100,189,238,17,19,606,540,17972,18119,1921,1943,300,257,354,385,51,53,19000,19275,16657,16906,1511,1567,93,76,169,223,17,16,553,487,17157,17329,1803,1842,241,210,328,357,49,46,965,914,769,744,85,75,38,24,20,15,0,3,53,53,815,790,118,101,59,47,26,28,2,7
Virginia,Goochland County,28223,13814,14409,11297,11893,1916,1874,48,51,276,304,10,7,267,280,11526,12129,2056,2046,132,129,352,381,27,18,13255,13814,10837,11394,1874,1823,38,41,260,299,10,7,236,250,11040,11605,1996,1972,108,110,332,371,26,16,559,595,460,499,42,51,10,10,16,5,0,0,31,30,486,524,60,74,24,19,20,10,1,2
Virginia,Grayson County,15265,8035,7230,7071,6845,763,214,33,26,15,31,3,4,150,110,7208,6948,853,278,88,64,35,46,8,8,7624,6937,6711,6594,744,193,25,25,13,27,1,1,130,97,6830,6684,821,250,68,57,32,40,6,5,411,293,360,251,19,21,8,1,2,4,2,3,20,13,378,264,32,28,20,7,3,6,2,3
Virginia,Greene County,21744,10641,11103,9122,9591,893,810,61,60,220,281,15,11,330,350,9426,9902,1109,1047,135,138,281,351,35,24,9703,10218,8344,8829,833,760,27,34,209,268,4,6,286,321,8608,9115,1022,976,85,102,266,334,21,19,938,885,778,762,60,50,34,26,11,13,11,5,44,29,818,787,87,71,50,36,15,17,14,5
Virginia,Greensville County,11150,7009,4141,2569,1590,4280,2396,24,20,42,50,5,6,89,79,2644,1662,4339,2446,41,44,67,61,12,10,6792,4017,2415,1515,4233,2367,15,17,42,50,1,0,86,68,2488,1577,4291,2409,30,36,66,61,8,4,217,124,154,75,47,29,9,3,0,0,4,6,3,11,156,85,48,37,11,8,1,0,4,6
Virginia,Halifax County,33448,16003,17445,9991,10586,5465,6300,90,74,122,160,5,3,330,322,10294,10873,5679,6514,168,160,184,215,25,22,15491,16990,9645,10280,5380,6214,72,59,115,158,1,2,278,277,9900,10527,5558,6398,134,132,171,204,19,21,512,455,346,306,85,86,18,15,7,2,4,1,52,45,394,346,121,116,34,28,13,11,6,1
Virginia,Hanover County,115309,57089,58220,48449,49114,5397,5443,313,288,1540,1909,64,68,1326,1398,49665,50384,6049,6168,612,595,2019,2408,125,134,54396,55860,46263,47195,5178,5266,218,188,1496,1879,46,40,1195,1292,47365,48374,5754,5929,468,457,1952,2351,99,103,2693,2360,2186,1919,219,177,95,100,44,30,18,28,131,106,2300,2010,295,239,144,138,67,57,26,31
Virginia,Henrico County,338696,161305,177391,91590,96396,46621,57041,736,705,17085,17840,155,127,5118,5282,96085,100940,49622,60212,1864,2019,19067,19805,328,295,148284,165453,81177,86893,45178,55583,381,431,16912,17677,96,92,4540,4777,85163,91020,47810,58431,1290,1531,18774,19520,243,230,13021,11938,10413,9503,1443,1458,355,274,173,163,59,35,578,505,10922,9920,1812,1781,574,488,293,285,85,65
Virginia,Henry County,49385,23981,25404,17644,18794,5464,5801,116,96,120,127,26,18,611,568,18214,19313,5884,6191,257,254,196,192,54,41,22052,23591,16049,17243,5296,5682,43,50,110,118,13,12,541,486,16554,17689,5671,6019,162,177,177,170,40,34,1929,1813,1595,1551,168,119,73,46,10,9,13,6,70,82,1660,1624,213,172,95,77,19,22,14,7
Virginia,Highland County,2348,1182,1166,1137,1145,20,10,5,1,10,7,0,0,10,3,1145,1148,27,11,10,3,10,7,0,0,1161,1149,1117,1129,20,10,4,0,10,7,0,0,10,3,1125,1132,27,11,9,2,10,7,0,0,21,17,20,16,0,0,1,1,0,0,0,0,0,0,20,16,0,0,1,1,0,0,0,0
Virginia,Isle of Wight County,40942,20335,20607,14747,14689,4593,4891,148,109,220,287,16,12,611,619,15292,15221,4889,5216,313,281,433,488,52,52,19315,19665,14002,14001,4476,4758,95,83,208,277,11,11,523,535,14471,14463,4726,5032,221,220,403,463,43,47,1020,942,745,688,117,133,53,26,12,10,5,1,88,84,821,758,163,184,92,61,30,25,9,5
Virginia,James City County,82797,40038,42759,31379,33393,5880,6233,201,201,1158,1523,49,65,1371,1344,32598,34580,6551,6911,489,508,1736,2058,139,156,36912,39607,28897,30806,5552,5950,133,141,1107,1471,30,59,1193,1180,29964,31852,6117,6532,357,383,1645,1968,104,140,3126,3152,2482,2587,328,283,68,60,51,52,19,6,178,164,2634,2728,434,379,132,125,91,90,35,16
Virginia,King and Queen County,6747,3409,3338,2360,2312,828,809,71,53,17,26,0,4,133,134,2478,2437,908,891,113,91,36,48,10,11,3258,3246,2239,2241,821,802,58,46,16,26,0,3,124,128,2349,2360,896,879,97,83,33,45,10,10,151,92,121,71,7,7,13,7,1,0,0,1,9,6,129,77,12,12,16,8,3,3,0,1
Virginia,King George County,28816,14662,14154,11208,10729,2454,2358,126,132,284,328,27,22,563,585,11700,11243,2777,2692,262,269,453,499,61,65,13529,13120,10306,9950,2359,2253,86,84,272,311,18,17,488,505,10730,10394,2642,2544,190,190,428,463,49,55,1133,1034,902,779,95,105,40,48,12,17,9,5,75,80,970,849,135,148,72,79,25,36,12,10
Virginia,King William County,19232,9534,9698,7592,7614,1380,1514,141,147,114,139,2,4,305,280,7858,7852,1550,1675,241,240,182,195,21,26,9136,9378,7289,7388,1335,1470,127,121,108,134,1,3,276,262,7528,7609,1494,1619,210,208,173,188,19,24,398,320,303,226,45,44,14,26,6,5,1,1,29,18,330,243,56,56,31,32,9,7,2,2
Virginia,Lancaster County,11062,5236,5826,3674,4104,1380,1528,13,25,52,62,2,1,115,106,3780,4201,1455,1598,41,56,70,75,6,3,5099,5706,3564,4006,1365,1519,12,22,49,59,2,0,107,100,3663,4097,1437,1586,38,51,64,71,5,2,137,120,110,98,15,9,1,3,3,3,0,1,8,6,117,104,18,12,3,5,6,4,1,1
Virginia,Lee County,21780,11556,10224,10393,9964,888,89,70,32,36,27,8,1,161,111,10526,10059,969,143,137,80,78,48,18,8,11113,10093,10038,9852,829,79,60,29,35,26,7,1,144,106,10157,9943,902,128,117,76,73,47,17,8,443,131,355,112,59,10,10,3,1,1,1,0,17,5,369,116,67,15,20,4,5,1,1,0
Virginia,Loudoun County,443380,221824,221556,140060,138553,18925,18305,1142,1179,51769,53675,233,236,9695,9608,149175,147552,22395,21968,2480,2651,57755,59387,607,605,189847,189621,112277,110979,17460,16826,305,357,51226,53102,132,139,8447,8218,120242,118699,20318,19794,1266,1379,56709,58265,442,416,31977,31935,27783,27574,1465,1479,837,822,543,573,101,97,1248,1390,28933,28853,2077,2174,1214,1272,1046,1122,165,189
Virginia,Louisa County,42109,20966,21143,17122,17220,2956,3015,116,97,166,184,21,22,585,605,17648,17785,3349,3438,242,225,274,271,55,49,19905,20251,16195,16477,2897,2950,89,71,161,181,18,14,545,558,16684,16997,3265,3345,203,181,264,266,51,39,1061,892,927,743,59,65,27,26,5,3,3,8,40,47,964,788,84,93,39,44,10,5,4,10
Virginia,Lunenburg County,12060,6414,5646,3954,3693,2205,1677,47,39,25,39,12,13,171,185,4117,3868,2305,1797,98,96,47,59,21,17,5941,5274,3599,3425,2144,1632,29,23,24,37,4,1,141,156,3734,3572,2225,1735,70,67,42,55,13,5,473,372,355,268,61,45,18,16,1,2,8,12,30,29,383,296,80,62,28,29,5,4,8,12
Virginia,Madison County,14252,6942,7310,6045,6385,637,589,34,34,49,82,0,5,177,215,6211,6584,736,727,87,93,77,106,9,16,6618,6972,5767,6129,607,566,23,10,48,81,0,5,173,181,5929,6298,705,682,74,57,75,101,9,16,324,338,278,256,30,23,11,24,1,1,0,0,4,34,282,286,31,45,13,36,2,5,0,0
